Title_image.png,フォント,Palatino Linotype Italic
select_PvP.png,フォント,Palatino Linotype Italic
cursor.png,フォント,Bell MT Italic
Exit.png,フォント,Palatino Linotype Italic
Now Loading.png,Palatino Linotype Italic
